,Fp2-F4_Lp_Norm,F4-C4_Lp_Norm,C4-P4_Lp_Norm,P4-O2_Lp_Norm,C4-A1_Lp_Norm,Fp2-F4_std,F4-C4_std,C4-P4_std,P4-O2_std,C4-A1_std,Fp2-F4_skew,F4-C4_skew,C4-P4_skew,P4-O2_skew,C4-A1_skew,Fp2-F4_kurtosis,F4-C4_kurtosis,C4-P4_kurtosis,P4-O2_kurtosis,C4-A1_kurtosis,Fp2-F4_entropy,F4-C4_entropy,C4-P4_entropy,P4-O2_entropy,C4-A1_entropy,Fp2-F4_hjorth_complexity,F4-C4_hjorth_complexity,C4-P4_hjorth_complexity,P4-O2_hjorth_complexity,C4-A1_hjorth_complexity,label
2807,285.35355934436836,566.4544348802781,370.5884941385075,411.9138736183407,2268.4904394697232,12.592562536369206,19.70830389844626,16.21363419267895,17.14076095237635,77.52398719172359,-0.0763486763527211,0.2153503273162629,-0.19253760067279066,0.4953556118317055,0.21921669053143739,0.054703667387259625,-0.46879327525617454,-0.21607052937114668,-0.9751212442387134,-1.4166182668171732,8.561821280489237,8.634531415053932,8.569281355119722,8.505993360109517,8.46026474121242,4.092847626722222,4.216197130646878,3.870598717358866,5.038165768007965,13.506157033047623,NonCAP
25326,135.7178695774319,136.3620113904857,124.29590777046394,130.23274519914867,406.95680830787137,5.272972500693404,5.635218342048042,5.295163289367808,5.5606722633024415,16.792926309895062,0.2788251472792117,0.3205958414912429,-0.2635722580586977,-0.452417847885562,0.468324281577427,0.019034796476763205,0.23187705172737383,0.19247844412295478,-0.8567048045932006,-0.1974024836851207,8.568743358374146,8.445615236133376,8.628194174954647,8.578114976402183,8.658822982138584,2.836792681216507,2.685229891660584,2.5052697144089717,3.939637777211681,2.75983383797849,NonCAP
24577,149.51943310862018,114.03079382671542,151.78419723476082,132.76155202176105,280.249708447254,6.482595162019238,4.949789080252504,6.521801287071202,5.789224390609134,12.201714011348875,-0.19768899103115928,-0.7652677836834282,0.24477878147145574,0.34597499668830767,0.20903469330356103,-0.27916454143714464,0.798998484633636,-0.42497678648735704,-0.3938188720331781,-0.703299973693754,8.68452172875848,8.53573376687403,8.583592750509922,8.626665982639004,8.676961895074925,1.663380354233942,2.2350228959065266,1.7633536298662627,2.065754414749918,1.7629089185183573,NonCAP
18037,93.55390516077529,166.40882142079414,164.71548588004845,106.11018715457942,265.9520818191059,4.127633559094345,5.039224206381232,7.237330416428816,4.605611513008103,11.743360926350594,-0.009129365916489576,0.3387612006864507,-0.17450421744898673,-0.03349245287688371,1.1864844844204117,-0.378425010190663,0.3279597552633904,-0.16379396739103935,-0.7011169329462437,2.762046720007538,8.622903723106148,8.714777872792109,8.58592962817691,8.621103434194678,8.474282538406763,2.314758258658317,2.235981327260595,2.2889752643607317,2.71003718956836,1.9005847924598909,NonCAP
19551,243.16508315145944,222.47685132818145,206.34017507745097,122.80829431058075,693.3151574133472,10.394682478866681,9.766446757500685,9.117877933947955,5.400834091634573,23.72394308530559,0.1589941816088088,0.6967146318834212,0.5007083274950672,0.10951986036218707,0.03843259873249765,-0.39824271117210275,-0.09600533664411515,-0.4298711923172793,-0.34829004686527565,-0.9480491273231695,8.592975777824257,8.650393134585059,8.616289393620018,8.557860256870576,8.641717989094158,1.6188787796682977,1.7270574637019542,1.4704624809344877,1.7169919090936294,2.685047970361915,NonCAP
13849,258.5288154211876,334.2517604054307,399.1616094872043,280.91833173970116,777.5876439769481,10.530580003345582,14.442459715987743,17.538262572963415,12.32886135656522,23.73921717479769,0.13532446625978928,0.5631118197691025,0.8349377491528894,0.6112494862663972,0.644948795320193,-0.15649939212207764,-0.6755599292471413,-0.289590908369866,-0.6897585919602429,0.004052676858119497,8.544883043752028,8.550340853002883,8.673710417713995,8.6330244504536,8.528175390640772,3.098472388518936,3.654198731548779,3.9265818165367388,5.126899101308539,4.369554188320978,NonCAP
9291,316.3129006983014,450.86867147144636,345.4567050761836,302.1804918513776,609.6656362729312,12.776677232453165,19.85788190170539,15.14043933804102,13.304245188493315,26.94364575229927,-0.05631704579731727,0.2376957985218268,0.5048441891917763,0.04262722254348564,-0.5132954968261885,-1.055359227604745,-0.6497788912499645,-0.6478990757695531,-0.9917391317975102,-0.30638461395251815,8.712041420108495,8.567017253045725,8.660180470020428,8.696573291317657,8.584927111544474,3.7161240979948897,6.187599004649082,5.261058894402046,6.871475470578202,4.78561312485777,NonCAP
16542,190.39941727110457,149.58171959243313,198.5339490510431,179.62885212207144,412.4870382067744,7.902846814126903,6.555550534826604,8.20718119484358,6.9022720955799635,17.685908532469234,-0.17244828463905687,1.0735462785442438,1.130308869984167,-0.21593103419702922,0.18588114792722868,-0.2914634374984355,2.5168906087094083,1.0779386967042024,0.9319137288461707,0.1449143742327097,8.601953139374235,8.504685719730766,8.449869707948668,8.644007987784647,8.52618418161424,4.409541566732958,3.564167360719413,3.2646172140106398,3.2078522679005426,3.0222777546007515,NonCAP
3495,441.84017842676303,387.0339509241919,567.2826681290602,324.0112519127619,1512.2947873448468,18.681896902258178,17.104404695205208,24.012181811494248,14.30537304922525,66.32509536022374,-0.15329120965572876,0.31608195031038533,-1.0303618413720375,-0.5450977587473684,-0.7879782205489818,0.40579492734861233,-0.7619636295912997,-0.43531678032832,-0.808559908631314,-0.8771346681175243,8.220965707963641,8.638953297577752,8.357189976786568,8.694666942719277,8.734637541042774,5.355774380291047,3.366275969279401,6.94590173484386,6.582915349106395,9.016072656284308,NonCAP
1652,181.02706123901345,124.94296593327137,212.5800952970136,113.64532406860805,309.2420080617015,7.614933959943136,5.520171816725042,9.36769873349691,4.742750947708443,12.96365266794238,0.659061093540183,0.03899186737186976,0.24130394365007987,0.06679258419483212,-0.08626112887988091,0.5950376983399499,-0.8475658356556388,-0.4383208698754939,-0.34753379207895074,-0.720019824033272,8.416744110682526,8.658470201326065,8.547636951515656,8.590060514654283,8.633893725184812,2.8771035277218413,2.4557649582624523,3.238371644263502,2.2841506934784825,2.767142709161517,NonCAP
4461,604.9055026512599,881.535914907226,595.094286187612,258.1443087204284,1271.8465370557565,25.77373937476066,38.87710361197906,25.948145926890756,9.645045945233937,55.35951801765602,-0.3296915920765977,-0.18398713636414538,0.685980197733349,0.018461082499396597,-0.28778023152683363,-0.49926422464965636,-0.8454746148262373,-0.8045469684587072,-0.42072607938118933,-1.1023009342140573,8.576653705355268,8.53829660901215,8.718040564565907,8.713144071980196,8.72905555730121,4.078762645927932,4.81079247142896,6.204815280724195,4.557755706497192,3.7401701137554424,NonCAP
22024,117.98478316194718,107.34096493775215,86.16632737427521,118.3141205165965,245.77860268557535,5.098256421224986,4.694264069151429,3.8003109138902835,4.313386076409027,9.919621862561625,-0.20608700607540936,0.21719858983442553,0.44102782345076974,0.4908310795993947,0.1831268328020498,-0.4702906605870396,-0.8758516437776609,-0.08493753661096459,-0.6937910184515839,0.5839100058691327,8.673304994992924,8.659351970969883,8.481562740745236,8.474633962969923,8.642388213756817,3.280389702362376,2.5610333210286877,2.216836696912069,3.0650771361416758,2.5393015295499,NonCAP
1088,103.505864020068,93.733198856989,132.51310580431792,83.28496004182539,226.4849396310425,4.572988597270204,3.8343147353139444,5.662267770858992,3.627526871099528,9.690535468763384,0.5227281568918335,0.0618153026867698,-0.3800157419066261,-0.031422720833415026,-0.3460424660629345,0.11801764566210293,-0.9049134218853148,-0.531383900054041,-0.16110339439140198,-0.24790914987457047,8.479450520839077,8.700131365642399,8.685379649051661,8.564466006611891,8.434238593396557,2.87844910988509,3.1160907033586054,3.4735831579459977,3.601606394029134,2.636193262504661,NonCAP
13269,140.17916280928478,177.9084307785021,211.33682535725185,200.8862347254429,441.57506625362214,6.18982527216146,7.077410095461941,8.948539891335136,8.87307101397867,13.821243928824183,-0.6057563180068698,-0.3216421729603064,-1.144660015412947,-0.7467223773530405,0.27524424641100426,0.5423770047400636,-0.573469891605864,1.3810970246449275,-0.35840895797564976,0.7138162244812754,8.536716653246145,8.630319725724611,8.650779766131885,8.600861559934735,8.765816153379731,3.5515141198928766,3.7563171712426167,3.1631318998657667,7.233465085093442,4.4580575185606675,NonCAP
12421,393.5359884982374,403.029368188265,319.83389340792814,359.8375817739092,862.101980162253,15.684647098052851,17.597437527820297,13.840887959456731,14.970157436932064,36.71403952993462,-0.7677355191736838,0.0009232979474887543,0.6115606756298441,-0.15573521408444868,0.9402196401559937,-0.2330538422046673,-1.23306634149257,0.09416031509120248,-0.6654186696157516,0.060476673901905365,8.654490944656969,8.769405827780476,8.549933947796761,8.614671059678987,8.612437681625611,5.569297739756408,4.957892337970086,3.309859014586059,4.9497980551292535,4.483431670124665,NonCAP
15156,632.6779360083403,533.0745415612853,465.2411340320916,518.584519505143,872.6531485596669,27.521011792926767,23.279142570227908,19.980172466339496,22.20907448655098,33.46234406071803,-0.021734668224479867,0.6124633358559374,0.42816551308158085,-0.03526737659830235,0.2329549369771108,-1.4624393513764544,-0.396819027902072,-0.8560310062303484,-1.3483325627642788,-0.5946284816962581,8.795863203868604,8.629959573049229,8.636350392771567,8.72935178411593,8.454841496237648,6.604384740535891,4.008380386233309,5.361895519062137,7.731310845439128,7.209581408521189,NonCAP
22865,75.38290865318977,108.76949479695773,90.75526389781812,61.91156494012176,183.42393562430152,3.2103558234370135,4.774935534381409,3.5393258504110676,2.699740567681931,7.19607248319781,0.37831520913760885,-0.03874572643785843,0.26299329110642583,-0.2622135135065293,0.7368687859728947,-0.4269339125605254,-1.1242817934235696,-0.3575123148040307,-0.0935652541584231,0.5299397179867134,8.673063640680471,8.748448907557409,8.55811194835853,8.534193889564508,8.469326131165621,3.136355735717256,4.519619580084374,3.0519182744997466,2.9512279139288164,2.54967124294161,NonCAP
9003,245.99782530960425,183.2854303238717,153.21579851815906,152.87055362961573,775.2812622044474,10.051529106703365,8.05463787220516,5.758375456095782,6.113614244155522,24.40981029092273,0.039343454375820604,-0.3020134822741439,0.20901571360673613,0.03686380742596046,-0.3379822403465708,-1.0122518452103106,-0.23790548348330232,0.07097495894115413,-0.0031560841445115173,-0.9262749475036611,8.7529043427365,8.650230749079627,8.649972767381811,8.640925007555259,8.502820193507644,5.118040050797921,3.2915811107704323,2.4447851589849416,3.0643275687084164,5.115099071870565,NonCAP
11066,182.68910725380616,152.5431281421704,183.4345523335505,153.23665046448127,302.1966644445227,7.972797436469005,6.737407241525912,8.103122236683424,6.617471565893007,12.408427492817053,-0.9268617769678978,0.6441615988318826,-0.28057562304214484,-0.44042269344880247,0.8304995435937201,0.4418870969737294,1.0576517616572998,0.7784322918062005,0.02299973686342094,0.7253009621984061,8.579189200653484,8.40407656149391,8.514766471131594,8.601581350181863,8.637817549304337,3.260617096240517,2.3187286845215467,2.889076608942779,3.353930468821287,2.444871354401539,NonCAP
14690,404.75365186974204,493.6999121194804,531.7135028439768,486.3072550001784,747.7250800577536,17.74230159954847,18.971431506938384,22.979959314782253,21.45842943697998,32.76770377005238,-0.4624004934243941,-0.2498725099175612,-0.2655927790254803,0.13134277309162926,-0.42338266720174367,-0.8181084268248537,-1.0205970599806595,-0.7178211453930721,-1.166019221914537,-0.43892984389713074,8.700621279081114,8.50982646199436,8.675341642017663,8.735398785329783,8.571511271099777,5.113016560514685,7.685811928650199,7.141841986945197,12.06978675324335,6.882051646670304,NonCAP
7801,285.2894926367935,251.03523056313918,139.96437174958535,135.9644208708072,460.5075527378041,12.519582341823828,10.03047623915668,5.833532739926982,5.9874026004620635,20.348698429556073,0.005257917714670284,-0.2967739256865602,-0.147162251004017,0.4850117909608956,0.9165115331793796,-0.3338903743730186,-0.7514289384300197,0.03428549913852752,0.45278996579223296,0.3829867620736991,8.563920865822038,8.593122529178567,8.50846505453707,8.630276791371687,8.52737822764093,1.544327239607023,1.5515643774268322,1.4079790276688713,2.0371901652838034,2.330973936032834,NonCAP
6340,150.44100183049312,262.2946726320786,224.65446971442844,219.162912577414,289.3178657244569,5.623883545307945,10.621932952764249,9.453648459933376,8.382979084370072,11.4302978647959,-0.464493887806486,-0.27075575791158446,-0.11154751830911329,-0.2762049447671237,-0.13931381674188065,-0.07802430669339921,-0.9920337908983403,-0.8282425349610913,-0.6884455288602904,-0.303512106245023,8.47872614490338,8.632427574174304,8.625421277182753,8.61815656232245,8.606530905992539,3.736916684898844,3.9673913834192627,3.506361363765083,3.777141798629512,2.7959498891225043,NonCAP
161,143.86999668391144,121.25662553500433,160.56677893576773,155.0139614857924,535.2246509227258,6.163585250802544,5.0370521508258115,6.667573351898625,6.205881033205416,23.50453446136025,-0.43730123564175355,-0.33384810208857385,-0.1702702655732836,-0.4967012886218612,-0.04535241696215496,-1.097079735799469,-0.5730501497958196,-0.6859868681587389,-0.6249601549053425,0.3490429530850059,8.67699600445128,8.66816362074338,8.646082048243539,8.515820534284433,8.570254901014271,4.676500113721109,3.76250609579595,4.172523538698474,2.7602263863303573,1.6861058729074276,NonCAP
4867,496.0313271342271,263.2626687455609,400.36846243375913,366.408497979556,1176.3388156960996,21.63468062776557,11.585067611019605,17.52209360897818,16.034739280053284,49.521458455530514,0.5243952640253134,-0.20353189886545883,-0.4964048487055322,-0.8198498674004132,-0.23322537435680196,-0.419645232302162,-0.9402843489977339,-0.35332630495408424,-0.37381587696223706,-1.2451404950092622,8.672311725757158,8.720068723160953,8.699201731864584,8.52563406659321,8.711132023471745,6.030068224570507,3.286798205889014,4.80448798494773,8.328415036275874,6.929783975228419,NonCAP
1062,105.7901821674764,91.58601888406231,121.87733031738277,117.82140631366585,221.8074704690533,4.675199672015782,3.9489110984936358,5.353633908644534,5.207018562655334,9.795332961558755,-0.4923919143421679,0.04813270651696416,-0.1699220718946763,0.28729605435275574,-0.1691855832093312,0.05076432311588519,-0.5438226282502798,-0.7248554173733979,-0.7522422719772863,-0.7987360754988506,8.563174318476436,8.644650251260728,8.698180215832373,8.622911190321561,8.643085553576935,2.7283640593491545,2.8925428706422527,2.665101785608551,3.917581941515705,2.2756171044782785,NonCAP
13150,215.3330030372882,315.16708645466406,235.10314305474623,117.96402686960059,510.22446169645127,8.842205607350744,13.050964824142607,10.369832057913644,4.30930907362303,14.96891506460799,0.6932873109991329,0.4634598230650341,-0.3837905303494731,-0.25015647238070043,-0.4102941669448079,-0.2872446901589938,-1.0514205929599367,-0.3558016329297553,-1.0007968014228947,-0.46063469043381655,8.739967111187251,8.747596074122074,8.622841634034982,8.684354383865575,8.742190132669759,4.8359204146452335,4.535911197999347,2.3789309919385686,3.249740326997606,3.734892361952608,NonCAP
8631,347.9176749098229,242.96433280836715,360.83900554123767,350.23122008177126,643.8179994746862,13.457485058360493,10.377145227544597,15.935434960976933,15.459596204102235,24.970341291892847,0.5726204469025771,0.22967453146462252,0.25612634005450347,-0.06980730078251376,0.5590488406683397,-0.8001158325878146,-0.9604136586542276,-0.5405606400324099,-0.6211871938981375,1.1396439525159616,8.462043053311971,8.681899639066248,8.553635625605292,8.673537790088675,8.507249782692671,4.568498657142306,3.5010494072380256,7.395074273706708,7.203401468839869,4.049614951351157,NonCAP
1083,102.5693716304554,98.83646646765521,147.40912398439056,135.7816767082511,312.9884507258656,4.37669330684673,3.8664128644376685,6.411344328419153,5.877739136001886,13.797885013188392,-0.09994896251919211,0.17101870209239184,0.2259117707311449,-0.48043703170845137,-0.3131186830084603,1.3740726933251635,-0.7834928385745275,-0.6227906554473415,0.2921153749313472,-0.12313795207901679,8.512141253405895,8.650267632419158,8.663164887928883,8.599515724430573,8.593140080202502,2.4928286657270817,2.3223033425509225,2.515733235685636,2.1504767103887708,2.7638608788152994,NonCAP
25530,115.35208306748443,109.18983051626192,142.0297294928308,119.00707646892509,338.8318400582147,4.692618581016376,4.8033827336838035,5.514832632823325,5.200262336804351,14.374475372793109,0.2732116181713034,0.5655471355201642,0.20859723045390935,-0.24280897367083873,0.5165201890611966,-0.6014239996648629,-0.3503139521314549,-0.7530632383840095,-0.714672479837815,-0.4824549966196767,8.695441856357995,8.61507498836116,8.544908914490474,8.716528757851053,8.56307431120103,2.1964308702747934,2.306938420471952,2.669652846682275,4.821893361311916,2.342107603206138,NonCAP
